time_sec,laser_x,laser_y,laser_yaw,truth_x,truth_y,truth_yaw,laser_position_error_m,laser_yaw_error_deg
218.58,1.4029361530796696,2.012855421584752,-1.5904069048834006,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.21957766592425018,1.7077398608520462
218.68,1.4027989050602179,2.0135209218805694,-1.5903004249429251,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.21891661471914506,1.7016390096599945
218.78,1.4021823882172448,2.012946118707696,-1.590346912803917,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.21951080828263445,1.7043025678934165
218.88000000000002,1.403676571821047,2.0136276118309535,-1.5904977013392247,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.21878489625557163,1.7129421145655135
218.98000000000002,1.4040706400075496,2.0112943960844007,-1.590039704629899,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2211072880359452,1.6867008360902724
219.08,1.4034803518751675,2.012069667826474,-1.5899924277784894,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22034755811100054,1.6839920720358292
219.18,1.4035279617481808,2.0124906800733156,-1.590128052988297,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2199254070130733,1.691762824153387
219.28,1.4040196303357408,2.0116244857495045,-1.5897943501000202,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22077855559666834,1.6726430570437987
219.38000000000002,1.4038237903757733,2.011659504528814,-1.590149559668318,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22074848728569288,1.6929950661499213
219.48000000000002,1.404001779033601,2.0107037857187855,-1.5895045435264048,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22169941533756776,1.6560383635004867
219.58,1.4039542111236676,2.010009863196027,-1.589832850366231,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22239430478208938,1.6748489598077998
219.68,1.404239657621319,2.010876321042805,-1.5897440074247224,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22152116762915278,1.6697586342198374
219.78,1.4036557540892414,2.010734623346828,-1.5896890944531055,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2216774236121042,1.666612352705663
219.88000000000002,1.4051198681560002,2.010420446638405,-1.5895187796093733,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22195784071411517,1.656854030971378
219.98000000000002,1.4042689325237838,2.0114891004045674,-1.5896094498616307,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22090786706913734,1.6620490537531134
220.08,1.404667614166699,2.0105816220919754,-1.5893343721021072,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22180606757628246,1.6462882590945012
220.18,1.4054059040209648,2.012081497227575,-1.5896235017982476,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22029162636556254,1.6628541704152509
220.28,1.405473890445163,2.0091856194022846,-1.5892072129548864,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22318577939608905,1.6390025766322716
220.38000000000002,1.4041063972042247,2.0093733019036155,-1.5890273677343874,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22302694419077973,1.6286982045320746
220.48000000000002,1.4037437016057115,2.010792000059589,-1.5890789272334664,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22161776910197772,1.6316523462231152
220.58,1.4052872865895674,2.009660564960497,-1.5893505891260442,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22271435373083218,1.6472174261223576
220.68,1.4056479788435747,2.009651689358069,-1.5892046369354584,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2227167141643191,1.6388549815911038
220.78,1.4062687056200238,2.0102946132043966,-1.5892074565432999,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22206401557326325,1.6390165332202997
220.88000000000002,1.4050242293640338,2.0112691234033737,-1.5896670003187612,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22111123984632602,1.6653464520557406
220.98000000000002,1.4044651130992676,2.01173109356626,-1.5894163173845957,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2206613873187099,1.6509833779321001
221.08,1.4055599258746145,2.009910822847722,-1.5893333308885562,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22245915729592197,1.646228601952461
221.18,1.4060186345654293,2.009896014224591,-1.5895606786743837,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22246633388156972,1.6592546705620181
221.28,1.4043319088480966,2.009819489217229,-1.5890592685243632,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22257554718497954,1.6305259851608234
221.38000000000002,1.4044648517572171,2.011077369865084,-1.5896272319689728,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22131494795848713,1.6630678934546674
221.48000000000002,1.405190936490438,2.0100004740975743,-1.5893784915930904,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22237634685525548,1.6488161197221076
221.58,1.404142076894169,2.0108905627997564,-1.5895218331985326,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22150926413470612,1.6570289887425733
221.68,1.4043811823019383,2.0105073430392464,-1.5892329351685184,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22188673876251327,1.6404763509131157
221.78,1.4037554623264021,2.010479915133067,-1.5893442665339517,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22192944508028126,1.646855168279872
221.88000000000002,1.4028131819417942,2.0118094570181153,-1.5897690341066493,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2206268537634478,1.671192557469461
221.98000000000002,1.4033217845566655,2.010893245469791,-1.5893393832842964,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2215279034019018,1.646575378684314
222.08,1.4033189616678972,2.0125919105658165,-1.5899608087516988,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2198299811409297,1.6821804352484167
222.18,1.4030254523982049,2.011495250624485,-1.5898404132303436,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22093460389189098,1.6752822800024907
222.28,1.403520732570731,2.0110091445841127,-1.5893626841077484,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22140659648099245,1.6479104175272952
222.38000000000002,1.4031962413976997,2.0119446262162644,-1.5898133230194726,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22048047998175122,1.6737301252534633
