time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
429.96000000000004,-1.2670578237407746,2.71238891314286,0.271420922129221,-1.1929821112451866,2.5237191615896077,0.244164597907585,0.07261415833631168,0.1046542821935127,0.004458974505690668,0.008465432168449676,0.0028936218776679213,0.00785778814890078,0.0
430.0,-1.2530064116611204,2.7143063107610574,0.266714977357704,-1.1765664391648845,2.523045990207512,0.23945865313606807,0.07495204512416366,0.10128644348141871,0.004547274227516859,0.008708804687520827,0.002957621879267863,0.004657788148903868,2.7755575615628914e-17
430.02,-1.2464371120389852,2.714599883498497,0.2643787752523794,-1.1688329666663715,2.5220569639140518,0.23712245103074345,0.07575423728656965,0.09996783971963852,0.004593283035822103,0.00879937212373739,0.002989621879667834,0.003057788148905178,0.0
430.05999999999995,-1.2333353185621747,2.71511291462612,0.25978504533640967,-1.1535078138409387,2.5201039055056387,0.23252872111477366,0.07781919622260894,0.09734824875337965,0.004699849352589256,0.009064770726004388,0.0030536218812677756,0.0,2.7755575615628914e-17
430.1,-1.2204394983941615,2.715266623774737,0.25535977958266276,-1.1406125945475991,2.519906108425824,0.22810345536102677,0.07950291984563905,0.09361350073237557,0.004808150104453123,0.009328002575479569,0.003117621882867899,0.0,0.0
430.12,-1.2137977957030852,2.7154710372021933,0.25337042853828473,-1.133967787919379,2.519929439939663,0.22611410431664875,0.08049444696531587,0.09108891187969737,0.004860429425479632,0.009425903786615624,0.00314962188326787,0.0,0.0
430.15999999999997,-1.2005474617086485,2.715813952264102,0.24947586044903677,-1.120713030057697,2.519911116948854,0.22221953622740084,0.08240812910497511,0.08611306288949118,0.004971156635422115,0.009698756916993978,0.0032136218848678117,0.0,2.7755575615628914e-17
430.20000000000005,-1.1890649081956233,2.7165806766085394,0.24518171870315753,-1.1092138460166596,2.5203646230570693,0.21792539448152157,0.08485654948751309,0.08136143061656896,0.0050788783763724326,0.009962112041694742,0.003277621886467935,0.0,0.0
430.22,-1.182599275504882,2.716668705594501,0.24329715450407718,-1.1027482158102968,2.52027641178499,0.21604083028244123,0.08627822013343335,0.07900766107065335,0.005130979016729569,0.010061044479173135,0.003309621886867906,0.0,0.0
430.26,-1.1697063106572785,2.7167819534180424,0.23971369529577125,-1.0898569534672635,2.520038246224578,0.2124573710741353,0.08905243302108204,0.07378044042137508,0.005241038208365131,0.010336066306644305,0.0033736218884678477,0.0,0.0
430.29999999999995,-1.1561391099047715,2.715882717474728,0.23223628319846593,-1.0763192988201749,2.5187695980476867,0.20497995897682997,0.0909752839233142,0.06871383339139717,0.005347742035768243,0.010606535101442433,0.0034376218900677895,0.0,0.0
430.32000000000005,-1.1494504064625022,2.7158867077949838,0.22378631444155195,-1.069632971019104,2.518591299988502,0.196529990219916,0.09236092970531225,0.06581279803578725,0.005399537725391338,0.010707545402915367,0.0034696218904679424,0.0,0.0
430.36,-1.1361035320740638,2.715681084351953,0.20072834924040928,-1.0562966579136666,2.51802201122626,0.17347202501877337,0.09494717685435312,0.06021647605568422,0.005507325018049724,0.010988178287345957,0.003533621892067884,0.0,2.7755575615628914e-17
430.4,-1.12446269890612,2.7125504010627135,0.17539229887368313,-1.044745468861146,2.5145752437298436,0.1481359746520472,0.09516872296046859,0.05749094397578477,0.005610963354856961,0.011259691251100549,0.003597621893667826,0.0,0.0
430.41999999999996,-1.117954218246474,2.712070434185615,0.16297952666215965,-1.0382524861635132,2.51391807983222,0.13572320244052372,0.09661541140874018,0.05457334838073727,0.005661991177660957,0.011362410686471447,0.0036296218940677968,0.0,0.0
430.46000000000004,-1.1049926699992993,2.7108436560436564,0.137789459032569,-1.0253291855548854,2.5123385169330414,0.11053313481093308,0.09923741352117994,0.04899578165556896,0.005767062958752584,0.011647537554053337,0.0036936218956679203,0.0,0.0
430.48,-1.1016681436691995,2.7052335186721472,0.12360338605898402,-1.0221587868462514,2.506639860189999,0.09634706183734809,0.09484652126101924,0.05211506625276809,0.005817096903765242,0.01174150733826634,0.003725621896067891,0.0,0.0
430.52,-1.0895969445316456,2.703177157142348,0.09822124985999192,-1.0101481132385293,2.504255286674989,0.07096492563835599,0.09641460935150772,0.047705814800153686,0.005919423643812192,0.01202161230100264,0.003789621897667833,0.0,0.0
430.55999999999995,-1.0776491064576328,2.700781448326752,0.07280412223663067,-0.9982700030887252,2.50153485387099,0.04554779801499474,0.09773683306475837,0.04303229521850701,0.00602309047727405,0.01230770435101001,0.0038536218992677746,0.0,0.0
430.6,-1.0658203876177872,2.69520550897236,0.04704939827003507,-0.9865976385909166,2.495638618113638,0.01979307404839914,0.09694668367687836,0.04061835233931905,0.00612413183280614,0.012586247583791834,0.003917621900867898,0.0,0.0
430.64,-1.053620702318922,2.692036446161659,0.021565324321286102,-0.9744888509374233,2.4921382549821725,-0.005690999900349825,0.09860644109999582,0.03603675271843849,0.006226860107727373,0.012871968561129512,0.0039816219024678395,0.0,0.0
430.65999999999997,-1.0475734514193897,2.69032416611555,0.008811212666127943,-0.9684905108536501,2.490261805505742,-0.018445111555507984,0.09929817043427984,0.033880286406460396,0.0062778776816872295,0.01297815416271904,0.00401362190286781,0.0,0.0
430.70000000000005,-1.0360518210076617,2.683360740801491,-0.01735854665463732,-0.9571629338067454,2.4829869682089103,-0.044614870876273256,0.09718763662664259,0.03234487434052431,0.006379875573564423,0.013257502392616428,0.004077621904467934,0.0,6.938893903907228e-18
430.72,-1.0298941983291152,2.6813184799621297,-0.030135830923673005,-0.9510632558893185,2.4807776525476726,-0.05739215514530893,0.09761526563006842,0.029848582963058284,0.006430763627651869,0.013363372694910279,0.0041096219048679045,0.0,0.0
430.76,-1.0176956229384109,2.676976699734569,-0.05571315972345924,-0.9389875377403034,2.476105037830763,-0.08296948394509514,0.09878380971022976,0.02512672717160231,0.006536038592402511,0.013653235318917182,0.004173621906467846,0.0,1.3877787807814457e-17
430.79999999999995,-1.0100150184778687,2.6696805540106703,-0.08318769826026484,-0.9315086275825111,2.4686022829930154,-0.11044402248190076,0.09581086975523202,0.02559808406166448,0.006640401325105783,0.013920697948956536,0.004237621908067788,0.0,0.0
430.82000000000005,-1.004468985542591,2.667184592726111,-0.09599911289911978,-0.9260326769205353,2.4659561030292165,-0.12325543712075569,0.09612933628254385,0.023845384581841867,0.006692110182601941,0.014025257816988162,0.004269621908467941,0.0,0.0
430.86,-0.9935268418924996,2.661961133141728,-0.12160759098317664,-0.9152369521979367,2.460436377908996,-0.14886391520481257,0.09649179232421676,0.020273500504859952,0.006800494607581636,0.014310700521063664,0.004333621910067883,0.0,0.0
430.9,-0.9823607798472402,2.6552308279395125,-0.14753146982026877,-0.9042584582378839,2.4534042644228076,-0.1747877940419047,0.09561687561818503,0.016898428445000915,0.006908236765687028,0.014588534375402536,0.004397621911667825,0.0,0.0
430.91999999999996,-0.9766955467765582,2.652274179922479,-0.1603183076931609,-0.8986759067873507,2.4502943202844145,-0.18757463191479684,0.09558206254324265,0.014868331442883442,0.006961195477339724,0.014693805963495843,0.004429621912067796,0.0,0.0
430.96000000000004,-0.9655200078007872,2.6461258430759953,-0.1862355539341589,-0.8876720790625832,2.443843700718788,-0.21349187815579482,0.09603602744174962,0.011082766984058034,0.007074132152881799,0.01497821858432185,0.00449362191366792,0.0,0.0
430.98,-0.9525042387150784,2.635315497015189,-0.20169377880698747,-0.8749557582474814,2.4326826518534577,-0.22895010302862334,0.09386360759950678,0.00891049261149262,0.0071319422013493795,0.015109589167870828,0.0045256219140678905,0.0,2.7755575615628914e-17
